Experiment 🧪,Model 🤗,Prefill (s),Per Token (s),Decode (tokens/s),Energy (tokens/kWh),Memory (MB),Backend 🏭,Precision 📥,Quantization 🗜️,Attention 👁️,Kernel ⚛️,Architecture 🏛️,End-to-End (s),Open LLM Score (%),Params (B)
4bit-awq-gemv-eager,EleutherAI/gpt-neo-125m,0.014,0.010161808013916,97.927,2251976.311,221.111,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTNeoForCausalLM,0.657,4.38,0
float16-eager,EleutherAI/gpt-neo-125m,0.012,0.0101171517372131,98.4,2258721.275,354.088,pytorch,float16,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,0.652,4.38,0
4bit-awq-gemv-eager,EleutherAI/gpt-neo-125m,0.014,0.0100661277770996,98.986,2268114.452,221.109,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTNeoForCausalLM,0.65,4.38,0
4bit-awq-exllama-v2-eager,EleutherAI/gpt-neo-125m,0.013,0.0099445757865905,100.131,2336509.376,226.392,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoForCausalLM,0.642,4.38,0
4bit-awq-exllama-v1-eager,EleutherAI/gpt-neo-125m,0.043,0.0098736639022827,100.793,2318457.089,220.886,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoForCausalLM,0.668,4.38,0
4bit-gptq-exllama-v1-eager,EleutherAI/gpt-neo-125m,0.013,0.0096843042373657,102.901,2275600.47,225.806,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPTNeoForCausalLM,0.626,4.38,0
4bit-awq-exllama-v1-eager,EleutherAI/gpt-neo-125m,0.035,0.0096256799697875,103.797,2427799.786,220.884,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoForCausalLM,0.646,4.38,0
4bit-awq-exllama-v2-eager,EleutherAI/gpt-neo-125m,0.012,0.0095602560043334,104.082,2416296.222,226.39,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoForCausalLM,0.617,4.38,0
bfloat16-eager,EleutherAI/gpt-neo-125m,0.026,0.0095109281539917,104.623,2392459.253,354.088,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,0.627,4.38,0
bfloat16-eager,EleutherAI/gpt-neo-125m,0.026,0.0093148803710937,106.836,2390829.617,354.086,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,0.615,4.38,0
float32-eager,EleutherAI/gpt-neo-125m,0.019,0.0090789442062377,109.648,2463590.166,638.882,pytorch,float32,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,0.593,4.38,0
float16-eager,EleutherAI/gpt-neo-125m,0.011,0.0089452323913574,111.324,2470887.312,354.086,pytorch,float16,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,0.576,4.38,0
float32-eager,EleutherAI/gpt-neo-125m,0.018,0.0087002081871032,114.377,2490090.894,638.88,pytorch,float32,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,0.569,4.38,0
8bit-bnb-eager,distilbert/distilgpt2,0.018,0.0158470883369445,62.902,1502508.936,198.966,pytorch,float16,BnB.8bit,Eager,No Kernel,GPT2LMHeadModel,1.02,3.9,0
8bit-bnb-sdpa,distilbert/distilgpt2,0.016,0.0144111680984497,69.177,1638435.298,196.673,pytorch,float16,BnB.8bit,SDPA,No Kernel,GPT2LMHeadModel,0.932,3.9,0
4bit-bnb-eager,distilbert/distilgpt2,0.014,0.0094167041778564,105.748,2523784.807,177.939,pytorch,float16,BnB.4bit,Eager,No Kernel,GPT2LMHeadModel,0.609,3.9,0
4bit-bnb-sdpa,distilbert/distilgpt2,0.012,0.0082407684326171,120.007,2850627.819,177.939,pytorch,float16,BnB.4bit,SDPA,No Kernel,GPT2LMHeadModel,0.537,3.9,0
float16-eager,distilbert/distilgpt2,0.008,0.0054757118225097,181.546,4162486.29,241.726,pytorch,float16,Unquantized,Eager,No Kernel,GPT2LMHeadModel,0.354,3.9,0
4bit-awq-gemv-eager,distilbert/distilgpt2,0.007,0.0053647680282592,185.12,4247087.864,241.726,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPT2LMHeadModel,0.347,3.9,0
bfloat16-eager,distilbert/distilgpt2,0.015,0.0053063678741455,186.927,4358127.169,241.726,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPT2LMHeadModel,0.352,3.9,0
4bit-awq-gemm-eager,distilbert/distilgpt2,0.007,0.0052989919185638,187.221,4372726.437,241.726,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPT2LMHeadModel,0.344,3.9,0
4bit-gptq-exllama-v2-eager,distilbert/distilgpt2,0.008,0.0052873117923736,187.981,4467345.137,180.298,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPT2LMHeadModel,0.343,3.9,0
4bit-awq-exllama-v2-eager,distilbert/distilgpt2,0.007,0.005266240119934,188.493,4260337.812,241.726,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPT2LMHeadModel,0.341,3.9,0
4bit-awq-exllama-v1-eager,distilbert/distilgpt2,0.007,0.0052668159008026,188.688,4324000.013,241.726,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPT2LMHeadModel,0.341,3.9,0
4bit-gptq-exllama-v1-eager,distilbert/distilgpt2,0.008,0.0052080640792846,190.674,4598943.446,180.298,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPT2LMHeadModel,0.337,3.9,0
float32-eager,distilbert/distilgpt2,0.011,0.0050180158615112,197.546,4412453.898,462.072,pytorch,float32,Unquantized,Eager,No Kernel,GPT2LMHeadModel,0.329,3.9,0
bfloat16-sdpa,distilbert/distilgpt2,0.015,0.0045976319313049,215.455,4983444.347,241.726,pytorch,bfloat16,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,0.307,3.9,0
float16-sdpa,distilbert/distilgpt2,0.006,0.0043035039901733,230.179,5266828.324,241.726,pytorch,float16,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,0.279,3.9,0
4bit-awq-gemm-sdpa,distilbert/distilgpt2,0.006,0.0042535037994384,232.911,5363072.1,241.726,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMM,GPT2LMHeadModel,0.276,3.9,0
4bit-awq-gemv-sdpa,distilbert/distilgpt2,0.006,0.004214879989624,235.25,5373347.019,241.726,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMV,GPT2LMHeadModel,0.273,3.9,0
4bit-awq-exllama-v1-sdpa,distilbert/distilgpt2,0.006,0.0041984958648681,236.365,5427184.463,241.726,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPT2LMHeadModel,0.272,3.9,0
4bit-awq-exllama-v2-sdpa,distilbert/distilgpt2,0.006,0.0041438879966735,239.604,5480121.977,241.726,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPT2LMHeadModel,0.269,3.9,0
float32-sdpa,distilbert/distilgpt2,0.01,0.0040936322212219,241.969,5292312.756,462.072,pytorch,float32,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,0.27,3.9,0
4bit-gptq-exllama-v2-sdpa,distilbert/distilgpt2,0.007,0.0040577278137207,244.908,5833169.359,180.298,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,GPT2LMHeadModel,0.263,3.9,0
4bit-gptq-exllama-v1-sdpa,distilbert/distilgpt2,0.007,0.0039872961044311,248.532,5866817.477,180.298,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,GPT2LMHeadModel,0.259,3.9,0
